Date,Cumulative_Cases_by_Episode_Date,Cumulative_Resolved_Cases_by_Episode_Date,Cumulative_Active_Cases_by_Episode_Date,Cumulative_Deaths_by_Date_of_Death,Daily_Cases_by_Reported_Date,7-day_Average_of_Newly_Reported_cases_by_Reported_Date,Daily_Cases_by_Episode_Date,Daily_Cases_Linked_to_a_Community_Outbreak_by_Episode_Date,Daily_Cases_Linked_to_a_School_or_Childcare_Outbreak_by_Episode_Date,Daily_Cases_Linked_to_an_Institutional_Outbreak_by_Episode_Date,Daily_Cases_Not_Linked_to_an_Outbreak_ie_Sporadic_Cases_by_Episode_Date,Cases_Newly_Admitted_to_Hospital,Cases_Currently_in_Hospital,Cases_Currently_in_ICU,"Cumulative_Rate_for_0-9_Years_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_10-19_Years_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_20-29_Years_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_30-39_Years_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_40-49_Years_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_50-59_Years_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_60-69_Years_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_70-79_Years_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_80-89_Years_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_90_Years_and_Over_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_Males_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_Females_per_100,000_pop_by_Episode_Date",Source_of_Infection_is_Close_Contact_by_Episode_Date,Source_of_Infection_is_Missing_by_Episode_Date,Source_of_Infection_is_an_Outbreak_by_Episode_Date,Source_of_Infection_is_Travel_by_Episode_Date,Source_of_Infection_is_Unknown_by_Episode_Date,Sum_of_Non-Institutional_Source_of_Infection_Over_the_Last_14_Days,%_No_Known_Source_for_Cases_with_Non-Institutional_Source_of_Infection_Over_the_Last_14_Days,OBJECTID
2020/12/07,8976,8048,544,384,23,39.4,58,0,5,4,49,2,30,1,568.3,921.9,1147.4,772.2,840.4,746.1,583.6,597.8,1604.1,4193,786.6,912.9,32,5,9,0,12,551,29.2,301
2020/12/08,9026,8091,551,384,58,43.1,50,1,1,3,45,0,28,1,572.9,928.1,1158.5,774.7,845.6,750.4,584.5,597.8,1610,4193,790.1,918.8,32,3,5,2,8,555,29.2,302
2020/12/09,9078,8133,559,386,36,41.3,52,2,2,2,46,1,25,3,575.6,931.6,1168.4,778.5,851.5,754.7,589.5,599.1,1613,4204.3,794.3,924.4,21,4,6,1,20,558,30.6,303
2020/12/10,9123,8180,557,386,61,44.6,45,2,1,1,41,1,24,3,577.4,939.6,1176.5,782.9,856.7,758.3,590.3,600.4,1613,4204.3,799.4,928,25,1,4,0,15,560,31.6,304
2020/12/11,9157,8233,538,386,44,42.9,34,5,0,2,27,1,24,2,579.2,944.9,1182.1,787.3,859,760.4,592.9,601.7,1613,4204.3,803,930.7,19,1,7,1,6,552,31,305
2020/12/12,9190,8276,527,387,65,45.7,33,4,0,5,24,0,21,2,582.9,947.5,1183.9,792.4,861.9,764,594.6,603.1,1613,4238.2,805.9,934.1,14,3,9,1,6,545,29.7,306
2020/12/13,9229,8317,524,388,28,45,39,5,0,2,32,0,20,2,584.7,953.7,1190.1,798.7,865.6,765.5,596.2,604.4,1613,4238.2,809.8,937.6,24,0,7,0,8,538,28.3,307
2020/12/14,9271,8361,522,388,12,43.4,42,2,0,3,37,2,21,2,584.7,963.4,1196.9,802.5,867.9,769,600.4,605.7,1613,4238.2,813.5,941.9,21,3,5,1,12,541,27.9,308
2020/12/15,9316,8399,528,389,55,43,45,2,1,6,36,1,21,1,586.5,969.6,1202.5,806.9,870.8,776.2,603,605.7,1619,4249.5,816.2,947.7,20,2,9,0,14,541,27.5,309
2020/12/16,9374,8435,550,389,53,45.4,58,3,1,5,49,0,19,1,589.2,983.7,1206.2,814.5,876.8,780.5,605.5,608.3,1619,4272.2,821.8,953.1,32,2,8,0,16,561,27.6,310
2020/12/17,9413,8476,547,390,62,45.6,39,1,2,5,31,1,18,0,592.9,989,1209.9,815.8,881.2,786.2,606.3,609.7,1624.9,4306.1,826.6,955.7,22,0,8,0,9,562,27,311
2020/12/18,9452,8531,531,390,26,43,39,3,0,3,33,0,16,0,594.7,996.1,1214.9,818.3,885.7,791.2,606.3,613.6,1627.9,4306.1,830.8,958.9,14,2,6,2,15,559,28.4,312
2020/12/19,9491,8574,527,390,46,40.3,39,1,3,8,27,3,19,0,594.7,999.6,1221.1,821.4,893.1,794.8,608.8,613.6,1633.9,4306.1,834.7,962.4,12,1,12,1,13,556,29.3,313
2020/12/20,9536,8625,521,390,25,39.9,45,4,3,4,34,0,16,0,596.5,1006.7,1229.1,823.3,901.2,795.5,610.5,614.9,1639.8,4328.7,839.1,966.5,17,2,11,2,13,566,29.5,314
2020/12/21,9606,8680,536,390,20,41,70,6,0,6,58,1,15,0,600.1,1011.1,1237.2,828.4,912.4,801.9,616.4,624.2,1642.8,4340,845.1,973.8,32,5,12,1,20,576,30.4,315
2020/12/22,9689,8719,580,390,69,43,83,3,2,6,72,2,15,0,602.9,1020.8,1248.3,836.6,919,812,624,628.1,1648.8,4351.3,852.9,981.8,33,4,11,3,32,606,32.8,316
2020/12/23,9788,8750,648,390,54,43.1,99,5,1,6,87,1,14,1,605.6,1034.1,1268.1,845.4,928.7,817.7,630.7,634.7,1651.8,4351.3,863.5,989.8,52,10,12,4,21,649,30.8,317
2020/12/24,9861,8797,674,390,48,41.1,73,11,2,5,55,2,14,1,606.5,1045.5,1273.7,852.4,939.8,824.1,636.6,638.7,1666.7,4351.3,871,996.1,33,2,18,1,19,673,30.3,318
2020/12/25,9928,8831,707,390,49,44.4,67,5,1,3,58,0,11,1,609.2,1059.7,1282.4,857.5,949.4,827.7,639.1,644,1666.7,4362.6,876.8,1003,32,3,9,0,23,705,31.3,319
2020/12/26,10027,8880,757,390,96,51.6,99,7,2,4,86,2,13,2,618.3,1069.4,1292.9,865.7,959.1,842.7,648.4,647.9,1666.7,4362.6,885.7,1012.7,61,7,13,1,17,772,30.1,320
2020/12/27,10136,8925,820,391,36,53.1,109,9,2,7,91,2,13,4,626.5,1079.1,1305.3,878.9,973.2,854.2,653.4,653.2,1675.6,4362.6,896.7,1022.4,65,0,17,1,26,838,29.8,321
2020/12/28,10276,8963,922,391,66,59.7,140,14,1,6,119,1,13,2,636.5,1095.9,1325.1,890.9,988,865.6,662.7,663.8,1684.6,4373.9,908.5,1037.1,83,8,20,3,26,934,28.3,322
2020/12/29,10396,9006,999,391,112,65.9,120,4,0,15,101,3,12,4,641.1,1110,1342.4,901.1,1002.9,877.1,669.4,670.4,1699.5,4385.2,919.5,1048.8,70,5,16,2,27,1003,27.6,323
2020/12/30,10525,9053,1081,391,87,70.6,129,12,0,9,108,3,14,5,649.3,1134.7,1364.1,908.6,1011.8,887.8,671.9,678.3,1711.4,4407.8,931.3,1061.5,78,6,21,0,24,1069,26.7,324
2020/12/31,10652,9094,1167,391,146,84.6,127,0,0,9,118,2,14,5,660.2,1147.1,1379.6,924.4,1024.4,897.1,682,680.9,1720.3,4453,944.6,1072.1,83,8,9,0,27,1153,26.3,325
2021/01/01,10765,9151,1222,392,89,90.3,113,0,1,5,107,2,14,6,665.6,1162.1,1394.4,937.1,1039.2,906.4,687.1,688.8,1723.3,4453,956,1082.1,66,1,6,1,39,1225,26.7,326
2021/01/02,10883,9205,1286,392,132,95.4,118,4,0,9,105,2,16,6,673.8,1174.5,1411.2,947.2,1054.8,918.5,691.3,694.1,1735.2,4464.3,965.1,1095.4,76,3,13,3,23,1303,25.9,327
2021/01/03,11007,9297,1317,393,105,105.3,124,0,0,5,119,3,19,5,688.4,1189.5,1429.1,957.9,1066.6,930.7,696.3,698.1,1744.2,4464.3,976.5,1107.5,72,11,5,2,34,1381,25.9,328
2021/01/04,11178,9360,1425,393,117,112.6,171,5,1,28,137,5,22,8,700.2,1208.9,1453.3,976.2,1080.7,945,703,702,1768,4577.3,992.9,1123.5,86,6,33,3,43,1461,26.1,329
2021/01/05,11321,9424,1502,395,104,111.4,143,4,0,19,120,6,25,8,713.8,1230.1,1476.2,984.5,1097.1,952.9,712.3,707.3,1780,4599.9,1007.8,1135.8,82,4,21,3,33,1510,25.3,330
2021/01/06,11505,9514,1596,395,130,117.6,184,8,1,43,132,7,30,7,727.5,1245.1,1500.3,1002.2,1118.6,972.9,724.1,717.9,1791.9,4622.5,1028.1,1150.5,77,11,52,3,41,1558,25.8,331
2021/01/07,11623,9597,1631,395,188,123.6,118,3,1,7,107,6,34,9,738.4,1261,1526.3,1007.8,1127.5,983.6,728.3,721.8,1797.9,4622.5,1040.8,1160.2,73,8,10,1,26,1602,25.5,332
2021/01/08,11751,9697,1659,395,187,137.6,128,6,1,12,109,0,32,11,750.2,1273.4,1543.7,1016.1,1143,1000.1,732.5,724.5,1818.7,4645.1,1052,1173.2,69,8,19,1,31,1654,25.2,333
2021/01/09,11849,9785,1667,397,156,141,98,5,0,2,91,4,32,11,755.6,1291.9,1559.2,1025.5,1150.5,1010.8,734.2,729.7,1818.7,4645.1,1061.9,1182,63,3,7,2,23,1655,25.6,334
2021/01/10,11938,9891,1650,397,113,142.1,89,4,1,3,81,5,36,11,762.9,1312.2,1574.6,1031.9,1156.4,1016.6,738.4,731.1,1821.7,4645.1,1071.3,1189.4,59,5,8,1,16,1638,25.2,335
2021/01/11,12104,10005,1702,397,66,134.9,166,2,2,27,135,3,36,13,776.6,1337.8,1593.2,1045.8,1168.3,1028,747.6,739,1857.5,4746.8,1088.5,1203.8,80,14,31,6,35,1642,25.7,336
2021/01/12,12241,10115,1728,398,160,142.9,137,1,2,20,114,5,38,13,787.5,1362.6,1613.6,1059.7,1182.4,1034.4,751,741.6,1875.4,4769.4,1100.7,1217.5,76,14,22,2,23,1652,25.3,337
2021/01/13,12331,10212,1717,402,173,149,90,1,3,9,77,2,37,11,797.5,1375.8,1621.1,1069.1,1192.7,1048,753.5,742.9,1875.4,4769.4,1110,1225.4,52,5,13,2,18,1613,25.5,338
2021/01/14,12421,10317,1702,402,128,140.4,90,2,1,14,73,9,44,10,808.4,1389.9,1631,1079.2,1201.6,1057.3,756,742.9,1878.4,4780.7,1118.7,1233.7,60,6,16,1,7,1572,24.9,339
2021/01/15,12518,10439,1675,404,142,134,97,8,2,7,80,5,44,11,812,1398.8,1648.3,1088.7,1213.5,1065.9,760.2,746.9,1890.3,4780.7,1127,1243.8,50,4,16,0,27,1554,24.5,340
2021/01/16,12577,10545,1627,405,117,128.4,59,0,2,1,56,2,42,9,816.6,1407.6,1654.5,1098.8,1218.7,1070.2,763.6,748.2,1890.3,4780.7,1132.2,1249.7,33,6,3,2,15,1503,24.8,341
2021/01/17,12656,10677,1572,407,78,123.4,79,2,3,4,70,2,42,9,822.9,1415.5,1666.3,1107.7,1223.2,1075.2,771.2,753.5,1896.2,4803.3,1139,1257.9,46,4,9,1,19,1459,24.5,342
2021/01/18,12773,10773,1592,408,63,123,117,2,2,44,69,7,46,10,827.5,1419.1,1685.5,1120.9,1236.5,1089.5,779.6,754.8,1908.2,4837.3,1152.5,1266.7,48,2,48,0,19,1388,24,343
2021/01/19,12850,10898,1537,415,80,111.6,77,3,1,25,48,8,47,9,832.9,1423.5,1696,1126.6,1241.7,1098.8,787.1,761.4,1917.1,4871.2,1160.4,1273.4,33,8,28,1,7,1315,23.3,344
2021/01/20,12913,11002,1496,415,167,110.7,63,1,2,12,48,2,39,7,836.6,1429.7,1701.6,1133,1246.2,1108.8,793.9,762.7,1926.1,4882.5,1167.2,1278.6,28,2,15,1,17,1225,23.1,345
2021/01/21,12983,11106,1460,417,81,104,70,1,0,10,59,3,39,7,843.8,1438.5,1710.9,1138.6,1250.6,1113.1,798.1,768,1938,4916.4,1172.8,1286.2,37,2,11,2,18,1173,23.4,346
2021/01/22,13061,11215,1428,418,96,97.4,78,1,1,4,72,6,40,6,858.4,1447.3,1721.4,1144.3,1256.5,1116,800.6,777.2,1943.9,4939,1182,1291.8,44,5,6,0,23,1131,23.6,347
2021/01/23,13112,11324,1370,418,84,92.7,51,2,6,4,39,4,42,9,866.6,1454.4,1728.2,1146.2,1261,1120.3,803.1,778.6,1955.9,4939,1186.1,1297.4,25,1,12,1,12,1082,23.7,348
2021/01/24,13158,11449,1290,419,44,87.9,46,2,0,8,36,2,40,8,870.2,1458.8,1732.5,1151.9,1266.2,1125.3,803.9,781.2,1964.8,4950.3,1190.9,1301.3,29,0,10,1,6,1034,23.8,349
2021/01/25,13223,11573,1231,419,29,83,65,1,2,17,45,4,41,7,875.7,1462.3,1743.7,1159.5,1272.1,1131.7,808.2,783.8,1967.8,4950.3,1198.5,1306.2,33,3,20,1,8,943,23.2,350
2021/01/26,13281,11697,1165,419,74,82.1,58,3,1,18,36,8,44,6,880.2,1465.9,1752.3,1164.5,1276.6,1138.2,814.9,786.5,1973.8,4950.3,1205,1310.6,21,3,22,3,9,865,23.7,351
2021/01/27,13359,11812,1126,421,81,69.9,78,3,1,25,49,1,34,5,884.8,1472.1,1762.3,1172.1,1283.2,1146.8,819.9,791.8,1991.7,4961.6,1214.7,1315.9,39,0,29,0,10,837,23.5,352
2021/01/28,13400,11911,1068,421,67,67.9,41,2,1,2,36,3,34,6,889.3,1474.7,1769.7,1175.9,1287.7,1149.6,822.5,793.1,1994.6,4961.6,1220.5,1317.9,16,4,5,4,12,799,25.3,353
2021/01/29,13429,12045,963,421,73,64.6,29,2,0,1,26,3,35,5,891.1,1476.5,1773.4,1177.2,1292.1,1151.8,825,797,2000.6,4961.6,1223.2,1320.7,14,2,3,1,9,737,25,354
2021/01/30,13447,12162,863,422,42,58.6,18,1,0,6,11,2,37,6,891.1,1476.5,1774.6,1179.7,1295.1,1153.2,827.5,798.4,2006.6,4961.6,1224.3,1322.9,6,0,7,0,5,691,25.2,355
2021/01/31,13489,12261,805,423,24,55.7,42,3,0,4,35,4,36,7,895.7,1478.2,1781.4,1185.4,1298.8,1156.1,829.2,799.7,2015.5,4961.6,1229,1326.3,24,0,7,1,10,654,25.2,356
2021/02/01,13529,12387,719,423,27,55.4,40,6,2,7,25,4,33,6,896.6,1480.9,1787,1187.3,1308.5,1160.3,831.7,801,2018.5,4961.6,1233.8,1329.1,18,0,15,1,6,614,24.8,357
2021/02/02,13567,12492,651,424,60,53.4,38,2,2,6,28,3,31,6,900.2,1483.5,1795.1,1190.5,1310.7,1164.6,834.2,801,2021.5,4961.6,1238.2,1331.9,21,2,10,2,3,593,25,358
2021/02/03,13630,12572,634,424,54,49.6,63,4,1,22,36,2,30,5,904.8,1491.5,1803.7,1196.8,1320.3,1168.9,835.1,806.3,2024.4,4961.6,1246.2,1336,22,1,27,3,10,583,24.2,359
2021/02/04,13710,12651,635,424,51,47.3,80,2,3,47,28,2,29,6,910.2,1495,1813.6,1206.3,1327.7,1180.4,843.5,810.2,2024.4,4961.6,1256,1341.4,21,0,52,0,7,556,23.4,360
2021/02/05,13769,12710,633,426,71,47,59,2,1,9,47,2,24,6,913,1501.2,1821.7,1215.1,1331.5,1186.1,847.7,811.5,2030.4,4972.9,1261.8,1346.8,30,0,12,1,16,532,23.1,361
2021/02/06,13793,12766,601,426,62,49.9,24,1,1,4,18,3,24,7,915.7,1502.1,1824.2,1216.4,1334.4,1191.1,848.5,812.9,2033.4,4972.9,1264.5,1348.6,8,1,6,1,8,505,23.6,362
2021/02/07,13818,12834,556,428,33,51.1,25,1,3,1,20,3,26,5,917.5,1503.8,1826.6,1218.9,1337.4,1194.7,850.2,814.2,2036.4,4972.9,1266.6,1351.2,13,0,5,0,7,491,24.4,363
2021/02/08,13867,12885,552,430,24,50.7,49,3,1,7,38,2,24,6,923.9,1509.1,1834.1,1224.6,1344.1,1197.5,851.9,814.2,2036.4,4972.9,1272.1,1355.2,18,1,11,0,19,485,27,364
2021/02/09,13918,12921,567,430,43,48.3,51,5,3,5,38,0,22,3,928.4,1514.4,1841.5,1231.5,1348.5,1199.7,854.4,819.5,2039.4,4972.9,1276.1,1360.7,26,1,12,1,11,491,27.1,365
2021/02/10,13977,12960,586,431,40,46.3,59,0,3,7,49,3,23,5,938.4,1524.2,1849.6,1235.9,1352.2,1201.8,860.3,820.8,2042.3,4972.9,1280.2,1367.8,30,5,10,1,13,490,27.8,366
2021/02/11,14037,12996,609,432,50,46.1,60,2,3,10,45,1,19,4,941.1,1528.6,1856.4,1243.5,1355.9,1210.4,864.5,826.1,2051.3,4972.9,1286.5,1372.8,25,1,15,3,16,501,27.9,367
2021/02/12,14089,13042,613,434,53,43.6,52,0,1,9,42,4,20,3,943,1534.8,1865,1246.1,1359.6,1217.6,867,832.7,2057.2,4972.9,1291.8,1377.5,25,4,10,1,12,516,27.7,368
2021/02/13,14122,13077,611,434,45,41.1,33,0,1,3,29,6,24,3,945.7,1537.4,1871.2,1248.6,1363.3,1220.4,869.5,834,2057.2,4972.9,1295,1380.5,20,1,4,2,6,534,27,369
2021/02/14,14167,13141,590,436,49,43.4,45,0,2,6,37,3,23,3,948.4,1543.6,1878,1252.4,1365.6,1224.7,872.1,836.6,2063.2,4995.5,1299.7,1384.4,26,4,8,0,7,535,26.4,370
2021/02/15,14227,13180,610,437,33,44.7,60,3,1,6,50,4,25,3,952.1,1550.6,1891.7,1256.8,1369.3,1231.2,873.7,836.6,2069.2,5006.8,1306.4,1389,35,1,7,0,17,558,27.2,371
2021/02/16,14275,13236,602,437,63,47.6,48,3,3,13,29,3,26,3,956.6,1556.8,1900.3,1260.6,1375.2,1235.5,874.6,836.6,2069.2,5018.1,1311.8,1392.8,16,1,19,3,9,561,28.2,372
2021/02/17,14333,13274,621,438,51,49.1,58,4,2,7,45,2,27,3,964.8,1566.5,1909.6,1264.4,1377.4,1239,878,837.9,2078.1,5029.4,1318,1397.6,31,4,11,2,10,573,27.6,373
2021/02/18,14403,13328,637,438,67,51.6,70,4,5,12,49,3,28,4,971.1,1578,1920.1,1272,1382.6,1244,879.6,840.6,2081.1,5052,1324.8,1403.9,33,2,21,0,14,598,27.6,374
2021/02/19,14456,13376,641,439,59,52.4,53,4,3,15,31,1,28,4,974.8,1582.4,1929.4,1274.5,1387.1,1246.9,884.7,843.2,2084.1,5119.8,1328.7,1410.1,21,2,22,1,7,586,26.6,375
2021/02/20,14509,13445,625,439,67,55.6,53,1,1,4,47,4,28,4,979.3,1587.7,1937.5,1281.4,1391.5,1254.1,884.7,845.9,2084.1,5119.8,1334.3,1414.6,29,1,6,5,12,615,26,376
2021/02/21,14548,13498,611,439,53,56.1,39,0,2,6,31,2,26,5,983,1591.3,1943.1,1285.9,1394.5,1259.1,887.2,845.9,2084.1,5131.1,1336.8,1419.4,15,1,8,1,14,624,26.8,377
2021/02/22,14612,13547,626,439,32,56,64,2,0,10,52,1,25,7,989.3,1598.3,1952.3,1291.6,1399.7,1264.8,892.2,848.5,2087.1,5142.4,1342.4,1425.9,28,3,12,2,19,636,26.3,378
2021/02/23,14669,13595,635,439,46,53.6,57,1,1,8,47,3,27,7,991.2,1605.4,1964.1,1295.3,1404.9,1269.8,892.2,857.7,2090,5142.4,1348.7,1430.2,30,5,9,2,11,640,26.1,379
2021/02/24,14716,13637,639,440,59,54.7,47,2,0,11,34,1,26,7,992.1,1613.3,1973.4,1300.4,1407.1,1274.8,895.6,857.7,2090,5142.4,1354.1,1433.7,23,3,13,1,7,624,25.8,380
2021/02/25,14751,13679,632,440,45,51.6,35,1,2,3,29,1,25,7,994.8,1615.1,1979.6,1303.6,1410.1,1279.1,897.3,859.1,2096,5142.4,1358,1436.5,15,7,6,1,6,606,24.9,381
2021/02/26,14816,13741,635,440,61,51.9,65,5,4,14,42,1,23,7,1001.2,1624.8,1988.9,1309.9,1417.5,1283.4,899.8,863,2096,5142.4,1364.6,1442.3,19,8,23,0,15,614,25.1,382
2021/02/27,14859,13780,638,441,74,52.9,43,0,6,4,33,3,25,7,1007.5,1631,1993.8,1314.9,1421.9,1284.8,902.3,864.3,2096,5153.7,1369,1446,15,15,9,1,3,624,24.2,383
2021/02/28,14919,13835,643,441,51,52.6,60,3,1,6,50,7,30,7,1012.1,1639.8,2001.9,1318.1,1426.4,1287.7,913.3,864.3,2102,5176.3,1375.4,1451.1,17,25,10,0,8,639,23.8,384
2021/03/01,14983,13897,645,441,53,55.6,64,0,1,5,58,3,32,7,1016.6,1644.3,2013,1325.7,1431.6,1293.4,916.6,869.6,2102,5187.6,1382.2,1456.5,16,29,6,3,10,642,22.6,385
2021/03/02,15040,13950,648,442,65,58.3,57,0,0,6,51,1,30,5,1017.5,1649.6,2025.4,1332.6,1436,1299.1,918.3,870.9,2104.9,5198.9,1387.2,1461.9,2,45,6,0,4,658,21.3,386
2021/03/03,15080,14006,632,442,65,59.1,40,0,1,5,34,6,33,5,1021.2,1653.1,2029.7,1337.7,1439.8,1303.4,921.7,872.3,2104.9,5210.2,1391.8,1464.8,4,22,6,1,7,640,21.4,387
2021/03/04,15116,14069,605,442,64,61.9,36,0,1,2,33,1,34,5,1027.5,1655.7,2037.2,1340.2,1441.2,1304.9,923.4,874.9,2110.9,5210.2,1395.1,1468.4,4,26,3,1,2,616,20.3,388
2021/03/05,15146,14129,575,442,54,60.9,30,0,0,0,30,1,31,3,1031.2,1658.4,2044,1342.7,1442,1308.4,925,874.9,2110.9,5210.2,1397.8,1471.4,4,26,0,0,0,608,19.4,389
2021/03/06,15167,14171,553,443,46,56.9,21,0,0,0,21,0,29,3,1032.1,1659.3,2047.7,1344.6,1444.2,1309.9,927.6,876.2,2113.9,5210.2,1399.9,1473.2,0,20,0,0,1,580,18.4,390
2021/03/07,15167,14207,517,443,53,57.1,0,0,0,0,0,0,29,3,1032.1,1659.3,2047.7,1344.6,1444.2,1309.9,927.6,876.2,2113.9,5210.2,1399.9,1473.2,0,0,0,0,0,547,17,391
